focal0	Venus0	treatment	plate	focal96	venus96	focal_f	venus_f	r_f	r_v	w_ma	r_anc	w_anc	stma	stanc	s	st	rel	rel_unscaled	line	line2	gen	anc	rep	type	genic	exonic	intronic	intergenic	utr5	utr3	fold0	fold4	fold2	fold3	CDS	nonsynonymous	nonsense	SNP	indel
289	11	25	J	22335	6452	223350	64520	0.069271548	0.090383701	-0.021112152	0.067757	-0.022626701	-0.215975161	-0.23146884	-0.001514549	-0.015493679	1.015493679	1.001514549	2937L15	2937L15	915.605205	2937	3	ma	32	19	13	3	6	6	4	2	1	0	7	5	0	24	11
1794	13	25	K	33618	664	336180	6640	0.054512489	0.064957478	-0.010444989	0.043121076	-0.021836402	-0.167897353	-0.351007945	-0.011391413	-0.183110592	1.183110592	1.011391413	2937L2	2937L2	991.1691217	2937	3	ma	32	17	15	1	2	4	5	5	1	0	11	3	2	25	8
118	3	25	J	6302	9735	63020	97350	0.065422112	0.108202664	-0.042780551	0.067757	-0.040445664	-0.437640669	-0.413755013	0.002334887	0.023885656	0.976114344	0.997665113	2937L3	2937L3	996.2538953	2937	3	ma	53	29	24	4	3	2	13	5	6	0	24	16	1	46	11
226	10	25	K	13793	7532	137930	75320	0.066812152	0.092988707	-0.026176555	0.043121076	-0.049867631	-0.420773483	-0.801594275	-0.023691076	-0.380820792	1.380820792	1.023691076	2937L4	2937L4	1019.276952	2937	3	ma	41	18	23	4	2	4	8	3	1	0	12	6	0	26	19
310	11	25	I	20639	5951	206390	59510	0.067718235	0.089541712	-0.021823477	0.062898684	-0.026643028	-0.240495995	-0.293607725	-0.004819551	-0.053111729	1.053111729	1.004819551	2937L5	2937L5	951.4903603	2937	3	ma	36	19	17	2	1	8	5	4	1	0	10	5	1	35	3
324	9	25	I	28741	5756	287410	57560	0.070707516	0.091284985	-0.020577469	0.062898684	-0.028386301	-0.226764915	-0.312818695	-0.007808832	-0.08605378	1.08605378	1.007808832	2937L6	2937L6	977.3438015	2937	3	ma	39	23	16	5	3	4	12	0	4	0	16	14	1	32	12
141	13	25	L	6383	10070	63830	100700	0.063700195	0.093280747	-0.029580552	0.057964822	-0.035315925	-0.353726207	-0.422310177	-0.005735373	-0.068583971	1.068583971	1.005735373	2937L7	2937L7	954.3078344	2937	3	ma	17	10	7	2	1	5	2	2	1	0	5	2	0	16	3
52	6	25	L	413	34475	4130	344750	0.045570718	0.114154326	-0.068583608	0.057964822	-0.056189505	-0.82012733	-0.671917821	0.012394103	0.148209509	0.851790491	0.987605897	2937L8	2937L8	403.8766266	2937	3	ma	14	11	3	1	1	5	3	1	1	0	5	3	0	10	5
568	10	25	J	2563	7318	25630	73180	0.039681223	0.092688462	-0.053007239	0.067757	-0.024931462	-0.542258638	-0.255046313	0.028075777	0.287212325	0.712787675	0.971924223	2937L9	2937L9	966.6297184	2937	3	ma	87	60	27	10	7	13	29	6	5	0	40	26	2	81	16
154	5	50	I	67	11	670	110	0.015315887	0.032198359	-0.016882472	0.007161536	-0.025036823	-1.6340123	-2.423251505	-0.008154351	-0.789239205	1.789239205	1.008154351	1373anc	1373_1	0	1373	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
627	11	50	I	57	859	570	8590	-0.000992814	0.069379779	-0.070372593	0.007161536	-0.062218243	-6.811187397	-6.021948192	0.008154351	0.789239205	0.210760795	0.991845649	1373anc	1373_2	0	1373	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	2	50	J	84	292	840	2920	0.005035694	0.07589783	-0.070862136	0.005035694	-0.070862136	-9.753945915	-9.753945915	0	0	1	1	1373anc	1373_3	0	1373	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
779	15	50	K	75	12	750	120	-0.000395186	0.021660849	-0.022056035	-0.000395186	-0.022056035	38.68579947	38.68579947	0	0	1	1	1373anc	1373_4	0	1373	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1489	28	50	L	55	0	550	0	-0.010374393	NA	NA	-0.005153486	NA	NA	NA	NA	NA	NA	NA	1373anc	1373_5	0	1373	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
308	10	50	L	31	52	310	520	0.000067422	0.041158789	-0.041091367	-0.005153486	-0.046312274	5.526815564	6.229031047	-0.005220908	0.702215483	0.297784517	1.005220908	1373anc	1373_6	0	1373	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	6	50	J	43	82	430	820	0.019681229	0.051224426	-0.031543197	0.005035694	-0.046188731	-4.341819996	-6.357730838	-0.014645534	-2.015910842	3.015910842	1.014645534	1373L1	1373L1	770.7047291	1373	3	ma	114	66	48	11	7	22	25	6	6	0	37	26	2	102	23
96	4	50	L	6	123	60	1230	-0.004895871	0.059671616	-0.064567487	-0.005153486	-0.064825101	8.684368968	8.7190183	-0.000257615	0.034649331	0.965350669	1.000257615	1373L10	1373L10	629.8660652	1373	3	ma	161	95	67	14	7	27	33	20	8	0	61	36	3	155	20
303	8	50	K	19	9	190	90	-0.004861549	0.025212168	-0.030073717	-0.000395186	-0.025607354	52.74863711	44.914734	0.004466364	-7.833903109	8.833903109	0.995533636	1373L11	1373L11	750.5657704	1373	3	ma	145	103	42	13	4	41	37	9	10	2	58	40	5	132	26
212	9	50	I	5	5	50	50	-0.015047534	0.017862484	-0.032910018	0.007161536	-0.010700948	-3.185278362	-1.035717964	0.02220907	2.149560398	-1.149560398	0.97779093	1373L13	1373L13	773.4792046	1373	3	ma	198	117	81	17	12	36	44	14	10	1	69	47	3	208	7
86	0	50	J	11	51	110	510	0.002563886	NA	NA	0.005035694	NA	NA	NA	NA	NA	NA	NA	1373L14	1373L14	732.1518826	1373	3	ma	132	80	53	27	6	42	22	8	2	0	32	22	3	116	43
898	15	50	K	88	7	880	70	-0.000210918	0.016046303	-0.016257221	-0.000395186	-0.016441488	28.51480686	28.83800799	-0.000184267	0.323201132	0.676798868	1.000184267	1373L15	1373L15	198.0432606	1373	3	ma	5	2	3	2	0	2	0	0	0	0	0	0	0	2	5
380	5	50	I	50	3	500	30	0.002858717	0.018664161	-0.015805444	0.007161536	-0.011502625	-1.529769423	-1.113310326	0.004302819	0.416459097	0.583540903	0.995697181	1373L2	1373L2	683.3994287	1373	3	ma	211	138	73	23	10	57	42	16	12	2	72	49	1	220	14
520	5	50	I	86	5	860	50	0.005240662	0.023985261	-0.018744599	0.007161536	-0.016823725	-1.814242899	-1.628326325	0.001920874	0.185916574	0.814083426	0.998079126	1373L3	1373L3	677.8495255	1373	3	ma	123	75	48	17	5	22	34	1	13	1	49	41	3	129	11
326	5	50	I	46	8	460	80	0.003586762	0.028881133	-0.025294371	0.007161536	-0.021719596	-2.448178952	-2.102185453	0.003574775	0.345993499	0.654006501	0.996425225	1373L4	1373L4	689.0099188	1373	3	ma	72	47	25	7	2	25	14	2	4	0	20	17	2	71	8
121	10	50	I	10	71	100	710	-0.001985629	0.044402915	-0.046388544	0.007161536	-0.037241379	-4.489831246	-3.604500026	0.009147165	0.88533122	0.11466878	0.990852835	1373L5	1373L5	693.415255	1373	3	ma	158	98	60	13	6	39	34	12	7	0	53	35	2	155	16
382	9	50	L	21	838	210	8380	-0.006232428	0.071212277	-0.077444705	-0.005153486	-0.076365763	10.41636325	10.27124482	0.001078942	-0.145118428	1.145118428	0.998921058	1373L6	1373L6	748.9369019	1373	3	ma	154	87	67	15	6	36	28	9	8	0	45	31	1	152	17
152	8	50	I	53	9	530	90	0.01301038	0.025212168	-0.012201788	0.007161536	-0.018050632	-1.180980555	-1.747075548	-0.005848844	-0.566094993	1.566094993	1.005848844	1373L7	1373L7	766.3732615	1373	3	ma	119	82	39	18	4	33	28	11	7	0	46	27	4	114	23
208	11	50	J	59	5	590	50	0.010860255	0.015772164	-0.004911909	0.005035694	-0.01073647	-0.676108545	-1.477840629	-0.005824561	-0.801732085	1.801732085	1.005824561	1373L8	1373L8	724.7115706	1373	3	ma	159	108	52	10	5	30	49	15	9	0	73	53	2	154	15
21	8	50	I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1952anc	1952_1	0	1952	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516	4	50	I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1952anc	1952_2	0	1952	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	2	50	J	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1952anc	1952_3	0	1952	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	2	50	J	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1952anc	1952_4	0	1952	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	1	50	K	7	105	70	1050	0.010725202	0.072464015	-0.061738813	0.010725202	-0.061738813	-3.990049116	-3.990049116	0	0	1	1	1952anc	1952_5	0	1952	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	5	50	K	NA	NA	NA	NA	NA	NA	NA	0.010725202	NA	NA	NA	NA	NA	NA	NA	1952anc	1952_6	0	1952	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	4	50	L	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1952anc	1952_7	0	1952	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	3	50	L	15	349	150	3490	0.01953272	0.073531716	-0.053998996	NA	NA	NA	NA	NA	NA	NA	NA	1952L1	1952L1	1073.672953	1952	3	ma	25	14	11	3	2	6	4	2	0	0	6	3	2	23	5
13	1	50	J	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1952L10	1952L10	1047.061965	1952	3	ma	15	7	8	4	1	3	2	0	1	0	3	2	0	15	4
14	2	50	L	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1952L11	1952L11	1066.196226	1952	3	ma	23	11	12	4	2	4	4	0	1	0	5	4	1	20	7
87	8	50	J	4	239	40	2390	-0.008094049	0.059370907	-0.067464956	NA	NA	NA	NA	NA	NA	NA	NA	1952L12	1952L12	1043.740747	1952	3	ma	49	30	19	0	0	11	13	4	2	0	19	12	2	44	5
34	3	50	K	NA	NA	NA	NA	NA	NA	NA	0.010725202	NA	NA	NA	NA	NA	NA	NA	1952L13	1952L13	1002.450907	1952	3	ma	30	13	17	8	2	5	5	1	0	0	6	5	0	33	5
235	8	50	I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1952L14	1952L14	1084.652422	1952	3	ma	21	11	10	4	2	3	3	1	2	0	6	4	0	21	4
13	6	50	I	1	37	10	370	-0.002732961	0.042934829	-0.04566779	NA	NA	NA	NA	NA	NA	NA	NA	1952L15	1952L15	1049.141229	1952	3	ma	27	15	12	4	1	5	7	1	1	0	9	6	1	22	9
155	1	50	K	16	176	160	1760	0.000330716	0.07784447	-0.077513754	0.010725202	-0.067119267	-5.009550273	-4.337776543	0.010394487	0.67177373	0.32822627	0.989605513	1952L2	1952L2	1082.900304	1952	3	ma	41	17	24	4	1	8	6	1	1	0	8	5	1	36	9
254	2	50	I	7	9	70	90	-0.013425407	0.039652734	-0.053078141	NA	NA	NA	NA	NA	NA	NA	NA	1952L3	1952L3	1077.265533	1952	3	ma	34	25	9	1	2	6	11	3	3	0	17	13	1	31	4
137	3	50	L	150	80	1500	800	0.024929578	0.058187494	-0.033257917	NA	NA	NA	NA	NA	NA	NA	NA	1952L4	1952L4	953.5124537	1952	3	ma	3	3	0	0	0	0	2	0	1	0	3	3	0	3	0
NA	NA	50	K	3	33	30	330	NA	NA	NA	0.010725202	NA	NA	NA	NA	NA	NA	NA	1952L5	1952L5	702.9989955	1952	3	ma	19	16	3	2	0	1	8	4	2	1	15	9	0	20	1
7	3	50	L	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1952L6	1952L6	1063.92499	1952	3	ma	43	23	20	3	4	7	7	3	2	0	12	8	0	42	4
35	3	50	L	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1952L7	1952L7	1048.043857	1952	3	ma	34	21	13	2	0	4	7	6	4	0	17	6	0	29	7
NA	NA	50	K	NA	NA	NA	NA	NA	NA	NA	0.010725202	NA	NA	NA	NA	NA	NA	NA	1952L8	1952L8	1000.174209	1952	3	ma	37	24	13	7	2	7	8	3	3	1	15	10	2	41	3
1272	28	50	I	1017	100	10170	1000	0.021654706	0.037245321	-0.015590615	0.021654706	-0.015590615	-0.499041217	-0.499041217	0	0	1	1	2342anc	2342_1	0	2342	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1457	23	50	J	743	16	7430	160	0.016970274	0.020204996	-0.003234722	0.014186861	-0.006018135	-0.158043285	-0.294036388	-0.002783414	-0.135993103	1.135993103	1.002783414	2342anc	2342_2	0	2342	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1807	18	50	J	540	8	5400	80	0.011403447	0.015538072	-0.004134624	0.014186861	-0.001351211	-0.202011087	-0.066017984	0.002783414	0.135993103	0.864006897	0.997216586	2342anc	2342_3	0	2342	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
931	16	50	K	397	53	3970	530	0.015106897	0.036461336	-0.02135444	0.013478335	-0.022983001	-1.098189748	-1.181941403	-0.001628562	-0.083751655	1.083751655	1.001628562	2342anc	2342_4	0	2342	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1510	25	50	K	471	17	4710	170	0.011849774	0.019967944	-0.00811817	0.013478335	-0.006489609	-0.417491244	-0.333739583	0.001628562	0.08375166	0.91624834	0.998371438	2342anc	2342_5	0	2342	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2253	32	50	L	7450	275	74500	2750	0.036443088	0.046391878	-0.00994879	0.036443088	-0.00994879	-0.189225885	-0.189225885	0	0	1	1	2342anc	2342_6	0	2342	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
821	7	50	J	1727	497	17270	4970	0.031731282	0.068388177	-0.036656895	0.014186861	-0.054201316	-1.790996874	-2.648189046	-0.017544421	-0.857192172	1.857192172	1.017544421	2342L1	2342L1	1108.704281	2342	3	ma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1389	6	50	J	2185	57	21850	570	0.028704342	0.047436218	-0.018731875	0.014186861	-0.033249357	-0.915209272	-1.624510048	-0.014517482	-0.709300776	1.709300776	1.014517482	2342L10	2342L10	1130.380421	2342	3	ma	62	43	19	5	4	15	13	9	3	0	25	13	0	61	6
948	6	50	J	1788	23	17880	230	0.03059462	0.037982498	-0.007387878	0.014186861	-0.023795638	-0.360959826	-1.162616542	-0.01640776	-0.801656716	1.801656716	1.01640776	2342L11	2342L11	1108.913665	2342	3	ma	65	47	18	7	3	22	18	2	2	0	22	18	1	65	7
7	6	50	L	16	739	160	7390	0.032596497	0.074126287	-0.04152979	0.036443088	-0.037683199	-0.789896207	-0.71673407	0.003846592	0.073162136	0.926837864	0.996153408	2342L12	2342L12	825.6364913	2342	3	ma	38	34	4	1	4	5	12	6	7	0	25	14	1	37	2
28	2	50	I	NA	NA	NA	NA	NA	NA	NA	0.021654706	NA	NA	NA	NA	NA	NA	NA	2342L14	2342L14	1091.379213	2342	3	ma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29	4	50	K	NA	NA	NA	NA	NA	NA	NA	0.013478335	NA	NA	NA	NA	NA	NA	NA	2342L15	2342L15	1121.580331	2342	3	ma	63	38	25	6	5	12	16	4	1	0	21	15	0	60	9
1566	21	50	K	1975	86	19750	860	0.026402384	0.038670937	-0.012268553	0.013478335	-0.025192602	-0.63093198	-1.295574019	-0.012924049	-0.664642039	1.664642039	1.012924049	2342L3	2342L3	1048.069541	2342	3	ma	126	84	42	13	5	36	26	10	7	0	43	29	4	128	11
402	7	50	L	3879	233	38790	2330	0.047598601	0.060497015	-0.012898414	0.036443088	-0.024053926	-0.245327706	-0.457505444	-0.011155513	-0.212177738	1.212177738	1.011155513	2342L4	2342L4	1093.286453	2342	3	ma	152	92	60	9	7	31	33	15	6	0	54	37	1	152	9
2360	11	50	K	1805	9	18050	90	0.021192542	0.021894942	-0.000702399	0.013478335	-0.008416606	-0.036122119	-0.432838842	-0.007714207	-0.396716723	1.396716723	1.007714207	2342L5	2342L5	1120.561999	2342	3	ma	93	56	37	13	12	17	15	4	8	0	27	16	1	98	8
3017	38	50	I	7483	24	74830	240	0.033447457	0.019198466	0.014248991	0.021654706	0.002456239	0.456097079	0.07862196	-0.011792752	-0.377475118	1.377475118	1.011792752	2342L7	2342L7	1126.120418	2342	3	ma	60	40	20	5	5	15	13	4	3	0	20	15	1	63	2
323	10	50	J	26	260	260	2600	-0.002260111	0.057923767	-0.060183878	0.014186861	-0.043736906	-2.940487414	-2.136914829	0.016446972	0.803572585	0.196427415	0.983553028	2342L8	2342L8	562.3858322	2342	3	ma	14	8	6	0	1	3	1	1	2	0	4	3	0	10	4
174	5	50	L	584	715	5840	7150	0.036598237	0.07568156	-0.039083322	0.036443088	-0.039238471	-0.743364407	-0.746315342	-0.000155149	-0.002950934	1.002950934	1.000155149	2342L9	2342L9	959.3468012	2342	3	ma	46	32	14	1	4	11	10	4	2	1	17	11	2	41	6
625	10	50	I	56	3	560	30	-0.001143905	0.011443878	-0.012587783	0.001117236	-0.010326642	-7.809620662	-6.406780328	0.002261141	1.402840334	-0.402840334	0.997738859	2344anc	2344_1	0	2344	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
911	7	50	I	126	50	1260	500	0.003378376	0.044465604	-0.041087228	0.001117236	-0.043348368	-25.49103868	-26.89387902	-0.00226114	-1.402840334	2.402840334	1.00226114	2344anc	2344_2	0	2344	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	9	50	J	59	4	590	40	0.001117141	0.015538072	-0.014420931	0.001117141	-0.014420931	-8.947687311	-8.947687311	0	0	1	1	2344anc	2344_3	0	2344	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	11	50	K	40	131	400	1310	-0.002672691	0.049790491	-0.052463182	-0.002672691	-0.052463182	13.6060278	13.6060278	0	0	1	1	2344anc	2344_4	0	2344	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362	9	50	L	293	928	2930	9280	0.021782432	0.072274919	-0.050492487	0.007113526	-0.065161393	-4.920024765	-6.349373663	-0.014668906	-1.429348898	2.429348898	1.014668906	2344anc	2344_5	0	2344	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537	12	50	L	26	95	260	950	-0.00755538	0.045537035	-0.053092415	0.007113526	-0.038423509	-5.173363587	-3.744014689	0.014668906	1.429348898	-0.429348898	0.985331094	2344anc	2344_6	0	2344	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105	5	50	L	7	54	70	540	-0.004223595	0.0487722	-0.052995795	0.007113526	-0.041658674	-5.163948932	-4.059251584	0.011337121	1.104697348	-0.104697348	0.988662879	2344L1	2344L1	912.356113	2344	3	ma	367	233	134	29	20	54	97	27	34	1	159	98	11	345	51
62	2	50	J	NA	NA	NA	NA	NA	NA	NA	0.001117141	NA	NA	NA	NA	NA	NA	NA	2344L10	2344L10	917.129696	2344	3	ma	54	30	24	5	2	5	14	5	4	0	23	14	1	51	8
79	3	50	K	54	1	540	10	0.020022097	0.012541383	0.007480713	-0.002672691	-0.015214074	-1.940080438	3.94568362	-0.022694788	5.885764058	-4.885764058	1.022694788	2344L12	2344L12	950.0552184	2344	3	ma	67	40	27	7	1	7	19	10	3	0	32	19	0	65	9
575	14	50	J	71	2	710	20	0.002196822	0.003715364	-0.001518542	0.001117141	-0.002598223	-0.942202516	-1.612107315	-0.001079681	-0.669904798	1.669904798	1.001079681	2344L13	2344L13	961.4186064	2344	3	ma	45	36	9	4	3	12	11	6	4	0	21	13	0	39	10
737	14	50	J	79	2	790	20	0.000723386	0.003715364	-0.002991978	0.001117141	-0.002598223	-1.856418573	-1.612107315	0.000393755	0.244311258	0.755688742	0.999606245	2344L14	2344L14	931.447801	2344	3	ma	42	30	12	4	4	10	13	2	1	0	16	9	0	35	11
34	7	50	I	0	0	0	0	NA	NA	NA	0.001117236	NA	NA	NA	NA	NA	NA	NA	2344L15	2344L15	946.6643063	2344	3	ma	49	31	18	4	1	13	9	6	1	1	17	7	3	40	13
449	3	50	I	196	2	1960	20	0.015350801	0.019761667	-0.004410866	0.001117236	-0.018644431	-2.736557261	-11.56724214	-0.014233565	-8.830684878	9.830684878	1.014233565	2344L2	2344L2	923.1078072	2344	3	ma	71	47	24	9	3	15	15	8	6	0	29	15	2	68	12
210	11	50	K	20	1	200	10	-0.000508231	-0.000992814	0.000484584	-0.002672691	-0.001679877	-0.125673974	0.435666414	-0.00216446	0.561340388	0.438659612	1.00216446	2344L3	2344L3	1000.469526	2344	3	ma	58	36	22	5	2	12	13	5	4	0	22	12	0	52	11
47	2	50	J	8	137	80	1370	0.005540407	0.06801478	-0.062474373	0.001117141	-0.066897639	-38.76318153	-41.50766448	-0.004423266	-2.744482946	3.744482946	1.004423266	2344L4	2344L4	808.9505794	2344	3	ma	23	18	5	1	1	3	7	3	3	1	14	9	0	22	2
150	1	50	J	17	15	170	150	0.001303783	0.052194118	-0.050890335	0.001117141	-0.051076977	-31.57568768	-31.69149244	-0.000186642	-0.115804763	1.115804763	1.000186642	2344L6	2344L6	970.6307256	2344	3	ma	31	20	11	7	0	7	5	6	2	0	13	7	0	27	11
90	6	50	L	NA	NA	NA	NA	NA	NA	NA	0.007113526	NA	NA	NA	NA	NA	NA	NA	2344L7	2344L7	990.9451516	2344	3	ma	35	25	10	10	2	3	15	4	1	0	20	13	1	37	8
953	9	50	I	1839	10	18390	100	0.030832786	0.025082767	0.005750019	0.001117236	-0.023965531	3.56738482	-14.86852046	-0.02971555	-18.43590528	19.43590528	1.02971555	2344L8	2344L8	1009.966123	2344	3	ma	65	37	28	10	1	8	19	5	3	1	28	18	2	66	9
5	1	50	K	NA	NA	NA	NA	NA	NA	NA	-0.002672691	NA	NA	NA	NA	NA	NA	NA	2344L9	2344L9	901.0619061	2344	3	ma	24	16	8	3	1	5	6	2	1	1	10	6	1	19	8
183	5	50	I	163	42	1630	420	0.022779679	0.046154342	-0.023374663	0.022779679	-0.023374663	-0.711251555	-0.711251555	0	0	1	1	2931anc	2931_1	0	2931	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	6	50	J	133	10	1330	100	0.028896809	0.029306362	-0.000409553	0.030483106	0.001176744	-0.009312718	0.026757667	0.001586297	0.036070385	0.963929615	0.998413703	2931anc	2931_2	0	2931	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133	6	50	J	289	2	2890	20	0.032069403	0.012541383	0.019528019	0.030483106	0.017941722	0.444042403	0.40797202	-0.001586297	-0.036070383	1.036070383	1.001586297	2931anc	2931_3	0	2931	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	3	50	K	275	107	2750	1070	0.029118669	0.061216684	-0.032098015	0.029118669	-0.032098015	-0.764068184	-0.764068184	0	0	1	1	2931anc	2931_4	0	2931	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	2	50	L	325	100	3250	1000	0.028887545	0.064735501	-0.035847956	0.028263076	-0.036472425	-0.879165094	-0.894480088	-0.000624469	-0.015314995	1.015314995	1.000624469	2931anc	2931_5	0	2931	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219	21	50	L	311	291	3110	2910	0.027638607	0.051368603	-0.023729996	0.028263076	-0.023105528	-0.581974169	-0.566659174	0.000624469	0.015314995	0.984685005	0.999375531	2931anc	2931_6	0	2931	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	0	50	J	49	9	490	90	0.014919078	NA	NA	0.030483106	NA	NA	NA	NA	NA	NA	NA	2931L1	2931L1	1050.109001	2931	3	ma	82	49	33	7	7	12	19	10	1	0	30	20	3	77	12
211	28	50	L	97	1127	970	11270	0.015889979	0.062475991	-0.046586012	0.028263076	-0.034212915	-1.142514108	-0.839065976	0.012373097	0.303448132	0.696551868	0.987626903	2931L11	2931L11	1021.13559	2931	3	ma	77	45	32	8	3	11	26	2	2	1	31	24	4	74	11
25	5	50	K	53	4	530	40	0.031812512	0.021660849	0.010151663	0.029118669	0.00745782	0.24165241	0.177527571	-0.002693843	-0.064124839	1.064124839	1.002693843	2931L13	2931L13	1041.362593	2931	3	ma	88	63	25	9	4	19	30	6	3	1	40	28	3	83	14
175	6	50	K	23	2	230	20	0.002846806	0.012541383	-0.009694578	0.029118669	0.016577286	-0.230771856	0.39460934	0.026271863	0.625381196	0.374618804	0.973728137	2931L14	2931L14	1016.111493	2931	3	ma	67	48	19	12	11	15	13	6	2	1	22	9	3	56	23
201	13	50	L	92	2	920	20	0.015844466	0.004487322	0.011357144	0.028263076	0.023775754	0.278532053	0.583096364	0.01241861	0.304564311	0.695435689	0.98758139	2931L15	2931L15	1052.540951	2931	3	ma	128	81	47	13	11	22	28	9	10	1	48	23	6	72	69
17	6	50	K	NA	NA	NA	NA	NA	NA	NA	0.029118669	NA	NA	NA	NA	NA	NA	NA	2931L2	2931L2	1056.765369	2931	3	ma	115	71	44	8	12	25	24	6	4	1	35	15	4	82	41
884	26	50	L	9	17	90	170	-0.02379841	0.019559395	-0.043357805	0.028263076	0.008703681	-1.063342874	0.213456314	0.052061486	1.276799189	-0.276799189	0.947938514	2931L3	2931L3	1000.399127	2931	3	ma	46	31	15	6	4	6	10	9	2	0	21	8	5	39	13
39	6	50	L	14	122	140	1220	0.013313341	0.055362986	-0.042049645	0.028263076	-0.02709991	-1.03126046	-0.664620737	0.014949735	0.366639723	0.633360277	0.985050265	2931L4	2931L4	1011.411706	2931	3	ma	96	58	38	4	6	13	30	1	8	0	39	30	3	81	19
176	8	50	L	63	383	630	3830	0.013283707	0.06428311	-0.050999403	0.028263076	-0.036020034	-1.250751784	-0.88338527	0.014979369	0.367366514	0.632633486	0.985020631	2931L5	2931L5	993.8603657	2931	3	ma	310	205	106	25	15	60	75	32	22	1	130	72	12	265	70
296	8	50	J	19	19	190	190	-0.004618077	0.032995651	-0.037613728	0.030483106	-0.002512546	-0.855288502	-0.057132107	0.035101183	0.798156395	0.201843605	0.964898817	2931L6	2931L6	1083.095655	2931	3	ma	78	47	31	6	0	15	23	6	3	0	32	20	2	62	22
855	8	50	I	30	15	300	150	-0.010909573	0.030533268	-0.041442841	0.022779679	-0.00775359	-1.261035726	-0.235928651	0.033689252	1.025107075	-0.025107075	0.966310748	2931L7	2931L7	1067.34507	2931	3	ma	66	49	17	6	5	12	18	7	7	0	32	21	1	63	9
164	13	50	I	35	1	350	10	0.007896528	-0.002732961	0.01062949	0.022779679	0.02551264	0.323437429	0.776306575	0.01488315	0.452869146	0.547130854	0.98511685	2931L9	2931L9	1079.236285	2931	3	ma	98	58	41	15	4	21	23	7	3	0	33	23	2	98	15
2134	11	50	I	3528	334	35280	3340	0.029222063	0.059539904	-0.030317841	0.028869063	-0.030670842	-0.7279324	-0.736407958	-0.000353001	-0.008475559	1.008475559	1.000353001	2937anc	2937_1	0	2937	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
